Date, Close/Last, Volume, Open, High, Low
2020-09-14,0.012804, N/A,0.012853,0.012943000000000001,0.012671
2020-09-13,0.01284, N/A,0.013656999999999999,0.012886000000000002,0.012459
2020-09-12,0.013588, N/A,0.013202,0.013739,0.013297999999999999
2020-09-11,0.013215000000000001, N/A,0.012475,0.013269,0.013041
2020-09-10,0.012485, N/A,0.013133,0.013138,0.012483
2020-09-09,0.013127000000000002, N/A,0.01172,0.013373,0.012831
2020-09-08,0.01172, N/A,0.012312,0.012227,0.011706999999999999
2020-09-07,0.012329000000000001, N/A,0.012111,0.012536,0.012009
2020-09-06,0.012102, N/A,0.011631,0.012603,0.012034
2020-09-05,0.011655, N/A,0.0144,0.012194,0.011467
2020-09-04,0.014516999999999999, N/A,0.012846000000000002,0.014653,0.014243
2020-09-03,0.012743, N/A,0.015905000000000002,0.0131,0.01211
2020-09-02,0.01592, N/A,0.016756,0.016237,0.015803
2020-09-01,0.016721, N/A,0.017426,0.017256,0.016683
2020-08-31,0.01746, N/A,0.017103,0.017575,0.01703
2020-08-30,0.017102000000000003, N/A,0.016888,0.017283,0.017011000000000002
2020-08-29,0.016903, N/A,0.016175,0.017138999999999998,0.016703
2020-08-28,0.016177, N/A,0.016138999999999997,0.016329,0.016005000000000002
2020-08-27,0.01611, N/A,0.016874,0.016194999999999998,0.015681
2020-08-26,0.016931, N/A,0.016978999999999998,0.017252,0.016825
2020-08-25,0.016936, N/A,0.017912,0.017009,0.01656
2020-08-24,0.01793, N/A,0.017899,0.018191,0.017827000000000003
2020-08-23,0.0179, N/A,0.018076,0.01794,0.017623
2020-08-22,0.018057, N/A,0.01787,0.018318,0.017976
2020-08-21,0.017816, N/A,0.019671,0.018019999999999998,0.017256
2020-08-20,0.019668, N/A,0.017835,0.01992,0.01935
2020-08-19,0.017947, N/A,0.01829,0.018147999999999997,0.017843
2020-08-18,0.018539, N/A,0.020013,0.019337,0.018469
2020-08-17,0.020062, N/A,0.019740999999999998,0.020315,0.019916
2020-08-16,0.019721000000000002, N/A,0.019181999999999998,0.019847999999999998,0.019449
2020-08-15,0.019259000000000002, N/A,0.019818000000000002,0.019632,0.019173
2020-08-14,0.019812, N/A,0.019761,0.020587,0.019768
2020-08-13,0.019809, N/A,0.020412,0.019985,0.019486
2020-08-12,0.020377000000000003, N/A,0.019653,0.020776,0.020159
2020-08-11,0.019571, N/A,0.021312,0.020048,0.019358
2020-08-10,0.021228, N/A,0.021067,0.021523,0.020588
2020-08-09,0.021113999999999997, N/A,0.020842,0.022102,0.020040000000000002
2020-08-08,0.020867, N/A,0.018796,0.021047999999999997,0.020277
2020-08-07,0.018795, N/A,0.019902,0.019014,0.018447
2020-08-06,0.019915000000000002, N/A,0.01881,0.020256,0.019635
2020-08-05,0.018916, N/A,0.019262,0.018999000000000002,0.018561
2020-08-04,0.01926, N/A,0.017275,0.019375999999999997,0.018491
2020-08-03,0.017285, N/A,0.016482,0.017502,0.016605
2020-08-02,0.016465, N/A,0.017200999999999998,0.016647,0.016002000000000002
2020-08-01,0.01726, N/A,0.017032,0.017393000000000002,0.017083
2020-07-31,0.017244, N/A,0.017003,0.017499,0.017144
2020-07-30,0.017018000000000002, N/A,0.01574,0.017588,0.016844
2020-07-29,0.015713, N/A,0.016131,0.015813999999999998,0.015332
2020-07-28,0.016107, N/A,0.016007,0.016392,0.015918
2020-07-27,0.016125999999999998, N/A,0.016832,0.016354,0.01554
2020-07-26,0.016812999999999998, N/A,0.018106,0.017647,0.016781
2020-07-25,0.017997, N/A,0.017363,0.018218,0.01779
2020-07-24,0.01737, N/A,0.017112,0.017466,0.0169
2020-07-23,0.017097, N/A,0.01755,0.017406,0.017053
2020-07-22,0.017556, N/A,0.017375,0.017593,0.017353999999999998
2020-07-21,0.017302, N/A,0.016396,0.017501,0.017175
2020-07-20,0.016315, N/A,0.017724,0.016686000000000003,0.015909
2020-07-19,0.017662999999999998, N/A,0.018034,0.018068999999999998,0.017606
2020-07-18,0.018024000000000002, N/A,0.018319,0.018243000000000002,0.017947
2020-07-17,0.018231, N/A,0.018188,0.018359999999999998,0.017891999999999998
2020-07-16,0.018078, N/A,0.019096000000000002,0.018305000000000002,0.01798
2020-07-15,0.019194, N/A,0.01866,0.019379,0.01886
2020-07-14,0.018734, N/A,0.017654,0.019204,0.01844
2020-07-13,0.017608000000000002, N/A,0.018917,0.018463,0.017608000000000002
2020-07-12,0.018841, N/A,0.018213999999999998,0.01973,0.017968
2020-07-11,0.018234999999999998, N/A,0.017048,0.018702,0.018191
2020-07-10,0.016915, N/A,0.018764,0.01746,0.016682
2020-07-09,0.018711000000000002, N/A,0.018397,0.019424,0.017988999999999998
2020-07-08,0.018134, N/A,0.017897,0.019968,0.017
2020-07-07,0.017733000000000002, N/A,0.014546000000000003,0.018163,0.016796000000000002
2020-07-06,0.014613, N/A,0.015541,0.014915000000000001,0.014400999999999999
2020-07-05,0.015421, N/A,0.013483000000000002,0.015949,0.014081
2020-07-04,0.013387, N/A,0.010242,0.013521,0.011937
2020-07-03,0.010268000000000001, N/A,0.010117000000000001,0.010315000000000001,0.010167
2020-07-02,0.0093, N/A,0.008757,0.009524,0.009233
2020-07-01,0.009437000000000001, N/A,0.008762,0.009524,0.009365
2020-06-30,0.008733, N/A,0.008684,0.008844,0.008692
2020-06-29,0.00869, N/A,0.008697,0.008719,0.008653000000000001
2020-06-28,0.008686, N/A,0.008486,0.008851999999999999,0.008638
2020-06-27,0.008486, N/A,0.008992,0.008618,0.008445000000000001
2020-06-26,0.008964, N/A,0.008948000000000001,0.008979000000000001,0.008884
2020-06-25,0.008957, N/A,0.008735,0.008992,0.008842000000000001
2020-06-24,0.008703, N/A,0.009144,0.009109,0.008611
2020-06-23,0.009119, N/A,0.009255,0.009144,0.008882
2020-06-22,0.009228, N/A,0.008935,0.009365,0.009087
2020-06-21,0.008945999999999999, N/A,0.008572,0.008955,0.008584999999999999
2020-06-20,0.00852, N/A,0.008434,0.008537999999999999,0.008296
2020-06-19,0.008440999999999999, N/A,0.008459,0.008459999999999999,0.008328
2020-06-18,0.008457, N/A,0.008901000000000001,0.008699,0.008423
2020-06-17,0.008902, N/A,0.008796,0.009037,0.008834999999999999
2020-06-16,0.008805, N/A,0.009373999999999999,0.009077,0.008732
2020-06-15,0.00936, N/A,0.008003,0.009406999999999999,0.008804000000000001
2020-06-14,0.009027, N/A,0.009792,0.009615,0.008875
2020-06-13,0.009369, N/A,0.009642,0.009615,0.009299
2020-06-12,0.009692000000000001, N/A,0.00948,0.009738,0.009569
2020-06-11,0.009574, N/A,0.009715999999999999,0.009645,0.008654
2020-06-10,0.009729999999999999, N/A,0.008409,0.009948,0.008984
2020-06-09,0.008440000000000001, N/A,0.007706999999999999,0.008503,0.008137
2020-06-08,0.0077090000000000014, N/A,0.0071849999999999995,0.007826999999999999,0.0076019999999999985
2020-06-07,0.007194, N/A,0.007309,0.007305,0.007166
2020-06-06,0.0072900000000000005, N/A,0.0068,0.0074340000000000005,0.007264
2020-06-05,0.006779, N/A,0.006811,0.006809999999999999,0.006603
2020-06-04,0.006823999999999999, N/A,0.007367,0.007238,0.006776999999999999
2020-06-03,0.007184, N/A,0.0070079999999999995,0.007238,0.007047
2020-06-02,0.007028, N/A,0.007377,0.007279000000000002,0.006973
2020-06-01,0.007377, N/A,0.006383,0.0075299999999999985,0.0066489999999999995
2020-05-31,0.006361, N/A,0.005785,0.006479,0.006026
2020-05-30,0.00605, N/A,0.005790999999999999,0.006227,0.006034
2020-05-29,0.005782, N/A,0.005477,0.005782,0.0055060000000000005
2020-05-28,0.005488, N/A,0.0050219999999999996,0.005606,0.005456
2020-05-27,0.005011, N/A,0.004887,0.005047,0.004877
2020-05-26,0.004902, N/A,0.005012,0.004925,0.004863
2020-05-25,0.005023, N/A,0.004499,0.00509,0.004975
2020-05-24,0.004485, N/A,0.004661,0.004542,0.00441
2020-05-23,0.004668, N/A,0.0047009999999999994,0.004693999999999999,0.004579
2020-05-22,0.004697, N/A,0.004201,0.0047350000000000005,0.004635
2020-05-21,0.004217, N/A,0.004479,0.004274,0.004178
2020-05-20,0.004488000000000001, N/A,0.004504,0.004565,0.004482
