Date,Close/Last,Open,High,Low
2020-09-14,1963.7,1948.9,1972.5,1945.2
2020-09-11,1947.9,1953.8,1959.0,1945.7
2020-09-10,1964.3,1955.3,1954.9,1949.9
2020-09-09,1954.9,1939.4,1959.7,1926.3
2020-09-08,1943.2,1938.0,1948.3,1911.7
2020-09-04,1934.3,1938.0,1945.9,1923.0
2020-09-03,1937.8,1948.9,1956.6,1927.2
2020-09-02,1944.7,1976.8,1980.4,1938.9
2020-09-01,1978.9,1973.7,2001.2,1969.2
2020-08-31,1978.6,1973.9,1985.8,1962.3
2020-08-28,1974.9,1937.5,1983.0,1928.2
2020-08-27,1932.6,1963.0,1987.0,1914.7
2020-08-26,1952.5,1939.0,1963.4,1908.4
2020-08-25,1923.1,1935.9,1944.1,1919.1
2020-08-24,1939.2,1947.9,1970.3,1930.8
2020-08-21,1947.0,1955.6,1963.1,1916.6
2020-08-20,1946.5,1934.4,1963.1,1928.9
2020-08-19,1970.3,2010.5,2015.6,1930.5
2020-08-18,2013.1,1993.6,2024.6,1985.2
2020-08-17,1998.7,1956.4,2000.8,1939.1
2020-08-14,1949.8,1963.8,1970.0,1939.1
2020-08-13,1970.4,1927.3,1974.8,1923.0
2020-08-12,1949.0,1921.6,1961.0,1874.2
2020-08-11,1946.3,2038.4,2040.5,1911.3
2020-08-10,2039.7,2044.8,2060.8,2027.8
2020-08-07,2028.0,2076.4,2082.1,2024.8
2020-08-06,2069.4,2055.0,2081.8,2049.0
2020-08-05,2049.3,2037.0,2070.3,2027.5
2020-08-04,2021.0,1993.5,2037.7,1982.6
2020-08-03,1986.3,1997.4,2009.5,1975.2
2020-07-31,1985.9,1973.6,2005.4,1971.4
2020-07-30,1966.8,1986.4,1987.3,1952.3
2020-07-29,1976.7,1971.9,1998.4,1955.7
2020-07-28,1963.9,1963.2,2000.0,1927.5
2020-07-27,1955.4,1929.0,1971.3,1926.8
2020-07-24,1897.5,1884.9,1904.6,1880.5
2020-07-23,1890.0,1871.6,1897.7,1863.1
2020-07-22,1865.1,1842.8,1871.8,1842.1
2020-07-21,1843.9,1819.6,1844.9,1817.2
2020-07-20,1817.4,1812.3,1823.4,1806.6
2020-07-17,1810.0,1796.9,1813.9,1795.2
2020-07-16,1800.3,1813.1,1816.2,1794.1
2020-07-15,1813.8,1811.1,1819.5,1804.0
2020-07-14,1813.4,1810.9,1813.6,1809.6
2020-07-13,1814.1,1803.4,1818.8,1802.1
2020-07-10,1801.9,1808.4,1817.0,1796.5
2020-07-09,1803.8,1818.8,1825.5,1799.6
2020-07-08,1820.6,1807.9,1829.8,1803.8
2020-07-07,1809.9,1793.9,1810.8,1781.2
2020-07-06,1793.5,1787.0,1799.0,1779.2
2020-07-02,1790.0,1779.0,1791.7,1766.3
2020-07-01,1779.9,1798.9,1807.7,1767.9
2020-06-30,1800.5,1799.2,1801.4,1795.5
2020-06-29,1781.2,1789.2,1790.4,1776.5
2020-06-26,1780.3,1774.8,1786.2,1754.0
2020-06-25,1770.6,1772.3,1779.6,1764.1
2020-06-24,1775.1,1784.4,1796.1,1770.6
2020-06-23,1782.0,1764.9,1786.8,1758.3
2020-06-22,1766.4,1765.8,1779.0,1753.5
2020-06-19,1753.0,1729.8,1760.9,1728.3
2020-06-18,1731.1,1735.5,1749.2,1722.7
2020-06-17,1735.6,1735.3,1739.3,1717.3
2020-06-16,1736.5,1732.3,1741.3,1721.8
2020-06-15,1727.2,1740.7,1743.8,1706.2
2020-06-12,1737.3,1733.6,1753.0,1728.2
2020-06-11,1739.8,1746.6,1754.9,1727.5
2020-06-10,1720.7,1718.9,1749.4,1714.1
2020-06-09,1721.9,1703.9,1729.4,1697.6
2020-06-08,1705.1,1686.7,1707.6,1680.7
2020-06-05,1683.0,1720.8,1723.2,1671.7
2020-06-04,1727.4,1702.8,1729.0,1698.9
2020-06-03,1704.8,1733.7,1738.9,1690.3
2020-06-02,1734.0,1750.3,1757.0,1728.0
2020-06-01,1750.3,1749.8,1761.0,1737.6
2020-05-29,1736.9,1718.8,1738.3,1715.1
2020-05-28,1728.3,1725.0,1743.7,1720.0
2020-05-27,1726.8,1724.1,1729.1,1701.6
2020-05-26,1728.2,1746.3,1755.6,1721.2
2020-05-22,1734.6,1726.6,1726.7,1726.6
2020-05-21,1721.9,1751.7,1751.7,1715.3
2020-05-20,1750.6,1751.6,1752.1,1745.6
2020-05-19,1745.6,1734.8,1751.6,1727.2
2020-05-18,1734.4,1757.5,1775.8,1729.3
2020-05-15,1753.4,1739.7,1751.4,1739.7
2020-05-14,1740.9,1723.1,1746.5,1716.0
2020-05-13,1716.4,1705.0,1726.5,1701.6
2020-05-12,1706.8,1700.0,1716.7,1693.5
2020-05-11,1698.0,1706.0,1713.8,1692.1
2020-05-08,1709.9,1726.2,1728.9,1703.8
2020-05-07,1725.8,1686.0,1733.2,1683.9
2020-05-06,1688.5,1714.1,1716.6,1683.0
2020-05-05,1710.6,1711.0,1717.8,1695.4
2020-05-04,1713.3,1711.2,1726.0,1700.3
2020-05-01,1694.5,1686.6,1701.5,1670.5
2020-04-30,1694.2,1729.6,1737.0,1687.5
2020-04-29,1703.4,1710.0,1713.5,1702.0
2020-04-28,1722.2,1724.4,1731.9,1704.1
2020-04-27,1723.8,1745.0,1745.8,1720.0
2020-04-24,1723.5,1744.0,1744.0,1714.5
2020-04-23,1745.4,1736.5,1764.2,1730.6
2020-04-22,1738.3,1703.1,1742.4,1695.4
2020-04-21,1687.8,1713.3,1718.0,1666.2
2020-04-20,1711.2,1693.0,1718.4,1685.0
2020-04-17,1689.2,1715.7,1725.0,1684.9
2020-04-16,1731.7,1743.5,1768.0,1722.6
2020-04-15,1740.2,1758.1,1759.8,1731.6
2020-04-14,1768.9,1761.5,1788.8,1747.1
2020-04-13,1744.8,1722.0,1756.8,1710.7
2020-04-09,1736.2,1662.7,1732.5,1662.7
2020-04-08,1684.3,1678.7,1695.8,1670.7
2020-04-07,1683.7,1707.1,1742.6,1672.0
2020-04-06,1677.0,1629.1,1696.7,1625.9
2020-04-03,1633.7,1624.5,1636.0,1619.8
2020-04-02,1637.7,1602.4,1645.6,1595.2
2020-04-01,1591.4,1589.4,1612.4,1576.0
2020-03-31,1583.4,1618.7,1621.0,1576.0
2020-03-30,1643.2,1663.4,1673.6,1632.0
2020-03-27,1623.9,1623.9,1623.9,1623.9
2020-03-26,1660.3,1642.2,1677.2,1612.0
2020-03-25,1634.3,1665.5,1698.0,1609.0
2020-03-24,1660.2,1622.8,1685.5,1622.8
2020-03-23,1572.7,1508.4,1574.8,1489.4
2020-03-20,1484.0,1483.5,1483.5,1483.5
2020-03-19,1479.3,1487.2,1502.8,1460.1
2020-03-18,1477.9,1527.6,1547.0,1473.3
2020-03-17,1524.9,1469.3,1537.7,1469.3
