Date, Close/Last, Volume, Open, High, Low
2020-09-14,357.5,219,366.75,366.75,359.0
2020-09-11,365.0,675,355.5,366.0,355.5
2020-09-10,357.25,665,349.75,357.75,349.75
2020-09-09,350.0,112,349.75,351.25,348.5
2020-09-08,351.0,874,348.0,353.0,346.0
2020-09-04,347.25,1680,345.75,347.75,343.5
2020-09-03,344.5,1449,349.75,350.0,343.75
2020-09-02,349.75,2095,349.25,350.5,345.25
2020-09-01,349.5,3252,347.75,350.0,343.25
2020-08-31,348.5,10385,348.75,353.0,346.0
2020-08-28,346.0,88847,343.25,347.75,340.75
2020-08-27,344.25,112942,340.0,344.75,339.0
2020-08-26,340.5,78360,340.25,341.25,337.25
2020-08-25,340.75,127534,335.0,341.5,334.75
2020-08-24,331.75,101259,328.0,332.5,327.5
2020-08-21,327.0,106010,324.75,327.75,324.25
2020-08-20,324.5,79623,324.25,325.75,320.75
2020-08-19,325.0,71092,326.0,327.25,323.5
2020-08-18,327.0,114462,330.0,332.0,325.75
2020-08-17,331.0,94419,327.0,331.0,326.5
2020-08-14,324.5,143264,324.5,325.25,321.5
2020-08-13,325.25,294763,315.0,327.5,314.75
2020-08-12,314.5,186132,311.25,315.0,308.0
2020-08-11,311.5,150247,311.25,315.0,310.25
2020-08-10,310.5,141816,307.5,311.75,307.5
2020-08-07,307.75,103672,311.0,311.75,307.25
2020-08-06,311.25,93319,310.5,312.75,309.5
2020-08-05,311.0,85685,309.0,311.25,309.0
2020-08-04,308.25,144437,316.5,316.75,308.25
2020-08-03,317.5,67901,315.0,318.25,315.0
2020-07-31,316.0,64381,315.75,317.5,314.5
2020-07-30,315.75,104818,315.5,319.25,315.25
2020-07-29,315.5,118641,320.0,321.5,315.25
2020-07-28,320.0,96543,323.0,323.5,320.0
2020-07-27,325.0,83374,325.0,327.5,323.25
2020-07-24,326.25,133642,328.0,329.75,325.5
2020-07-23,328.0,80743,327.25,329.5,325.0
2020-07-22,327.5,111335,323.0,328.0,322.25
2020-07-21,322.75,121005,327.75,327.75,322.0
2020-07-20,328.25,96353,333.0,333.5,326.0
2020-07-17,333.0,72901,330.25,334.75,330.25
2020-07-16,330.25,90784,326.0,333.25,326.0
2020-07-15,326.25,88589,326.0,328.75,322.75
2020-07-14,334.75,152,334.0,336.5,324.5
2020-07-13,334.0,437,335.25,337.25,332.0
2020-07-10,340.5,796,350.25,352.0,340.0
2020-07-09,351.25,495,349.0,356.5,348.25
2020-07-08,348.25,352,343.5,348.5,341.0
2020-07-07,345.0,1273,347.5,347.5,341.75
2020-07-06,346.5,2028,348.5,349.0,345.25
2020-07-02,342.5,2346,347.5,350.25,342.25
2020-07-01,348.25,4190,338.5,351.25,337.5
2020-06-30,338.5,20540,325.25,342.0,323.75
2020-06-29,326.25,144934,323.0,326.5,322.75
2020-06-26,317.0,194086,319.0,319.75,313.5
2020-06-25,317.25,171012,323.5,324.25,315.0
2020-06-24,324.25,153441,324.5,329.0,323.75
2020-06-23,325.0,158872,327.5,327.5,321.25
2020-06-22,328.25,111277,332.0,332.25,328.0
2020-06-19,332.5,153337,329.75,333.75,327.5
2020-06-18,331.0,184725,329.75,333.75,328.75
2020-06-17,330.25,203074,328.0,331.25,325.0
2020-06-16,329.0,211857,331.75,334.5,328.0
2020-06-15,329.25,158853,329.25,330.0,325.5
2020-06-12,330.0,219907,329.5,333.0,328.25
2020-06-11,329.75,242444,326.0,331.0,325.25
2020-06-10,326.25,211578,327.25,328.0,324.25
2020-06-09,327.5,225243,332.25,334.0,326.75
2020-06-08,333.75,177801,333.5,334.75,331.0
2020-06-05,331.25,191222,328.75,332.5,328.25
2020-06-04,329.0,138984,324.25,329.5,324.0
2020-06-03,324.0,114178,324.25,324.5,321.25
2020-06-02,324.25,117927,323.5,325.25,322.0
2020-06-01,323.25,135430,325.5,327.75,319.25
2020-05-29,325.75,170657,327.5,329.5,323.25
2020-05-28,327.5,225308,320.25,330.75,319.5
2020-05-27,320.5,63042,320.0,321.75,319.25
2020-05-26,319.0,132427,316.75,323.0,316.5
2020-05-22,318.0,86246,317.75,319.0,316.0
2020-05-21,317.75,104099,319.0,320.25,316.25
2020-05-20,319.5,138700,321.25,321.5,317.25
2020-05-19,321.25,116289,320.75,325.5,320.5
2020-05-18,320.75,87593,320.0,322.0,318.0
2020-05-15,319.25,91454,317.75,320.5,316.75
2020-05-14,321.25,62,321.25,321.25,321.25
2020-05-13,320.25,91,323.5,323.5,320.0
2020-05-12,323.75,274,318.75,324.5,312.75
2020-05-11,318.5,333,320.0,322.25,318.0
2020-05-08,319.0,1065,317.75,321.75,317.5
2020-05-07,316.0,1076,313.5,318.0,313.25
2020-05-06,311.75,522,315.0,315.0,311.0
2020-05-05,313.0,856,310.5,314.75,310.5
2020-05-04,310.75,2442,309.5,310.0,305.5
2020-05-01,310.75,3512,311.0,311.5,308.0
2020-04-30,311.5,10307,305.25,313.0,303.5
2020-04-29,304.5,118906,302.75,308.75,300.25
2020-04-28,302.75,126271,305.0,308.5,301.25
2020-04-27,305.5,88023,315.0,315.75,304.25
2020-04-24,315.75,95097,319.25,320.75,312.0
2020-04-23,319.25,120724,317.0,323.5,315.0
2020-04-22,317.5,118649,310.0,320.25,308.25
2020-04-21,309.25,162602,314.25,316.25,301.0
2020-04-20,314.25,130021,322.5,323.25,313.5
2020-04-17,322.25,85312,319.75,325.5,319.5
2020-04-16,319.75,118287,318.75,323.0,317.75
2020-04-15,319.25,140829,326.0,326.75,317.5
2020-04-14,326.0,170899,331.25,332.0,325.75
2020-04-13,331.5,113422,332.25,334.0,326.5
2020-04-09,331.75,149687,330.75,333.5,328.0
2020-04-08,330.0,131551,332.0,334.0,328.25
2020-04-07,331.5,135987,328.0,335.5,328.0
2020-04-06,327.75,95376,329.75,331.75,325.5
2020-04-03,330.75,147431,334.5,338.5,328.0
2020-04-02,333.5,135548,335.0,343.25,333.0
2020-04-01,334.75,139005,341.25,342.75,333.5
2020-03-31,340.75,192229,341.75,344.75,333.5
2020-03-30,341.25,92080,343.0,346.75,340.0
2020-03-27,346.0,102199,348.5,350.0,342.5
2020-03-26,348.75,103100,348.25,349.25,343.75
2020-03-25,348.5,107365,347.5,352.75,345.75
2020-03-24,347.25,117573,343.5,350.5,338.0
2020-03-23,343.5,104834,340.25,345.5,338.25
2020-03-20,343.75,175220,346.5,356.75,342.25
2020-03-19,345.5,210654,336.5,354.75,336.5
2020-03-18,335.25,229884,344.0,345.25,332.0
2020-03-17,344.0,204696,355.25,356.75,342.75
2020-03-16,354.75,170520,362.5,367.75,354.0
2020-03-13,370.75,118,370.0,375.5,370.0
2020-03-12,369.75,342,377.5,377.5,367.0
2020-03-11,379.25,722,380.25,380.5,377.0
2020-03-10,380.0,495,379.0,381.5,377.5
2020-03-09,374.25,688,372.0,377.5,368.5
2020-03-06,377.25,1233,383.75,385.5,377.0
2020-03-05,384.5,1763,385.5,385.75,382.0
2020-03-04,387.0,3055,382.0,388.5,380.0
2020-03-03,381.75,3194,375.75,383.75,375.75
2020-03-02,374.75,5926,370.75,375.75,372.5
2020-02-28,366.5,17973,364.5,367.25,362.75
2020-02-27,364.5,151508,368.75,370.0,361.75
2020-02-26,370.5,250650,372.0,374.0,368.25
2020-02-25,372.5,97266,373.0,374.75,371.25
2020-02-24,372.25,139812,376.25,376.25,370.0
2020-02-21,377.0,145754,378.25,380.5,376.25
2020-02-20,378.5,153934,380.25,380.25,378.25
2020-02-19,380.5,133149,382.25,382.75,378.5
2020-02-18,383.0,194910,378.5,383.25,378.0
2020-02-14,377.75,203519,379.5,381.5,376.25
2020-02-13,379.5,185648,382.25,382.75,379.0
2020-02-12,383.0,222274,379.75,383.75,378.25
2020-02-11,379.75,181378,381.0,382.0,378.0
2020-02-10,381.75,199573,383.25,383.5,379.0
2020-02-07,383.5,235786,380.25,385.0,380.0
2020-02-06,379.25,173790,380.25,381.75,376.0
2020-02-05,380.75,108750,381.5,383.25,379.5
2020-02-04,382.25,160592,378.25,383.5,378.25
2020-02-03,378.75,189673,380.5,382.0,376.5
2020-01-31,381.25,136103,381.5,382.75,379.75
2020-01-30,379.5,144240,384.5,385.0,378.5
2020-01-29,384.25,121289,385.5,388.25,382.75
2020-01-28,386.5,224825,382.5,387.0,378.5
2020-01-27,380.5,242410,384.25,384.75,377.25
2020-01-24,387.25,184087,393.25,393.25,386.5
2020-01-23,393.75,244067,388.5,394.0,387.5
2020-01-22,388.75,142431,387.5,391.0,386.75
2020-01-21,387.5,168620,389.0,389.25,384.25
2020-01-17,389.25,275953,377.0,389.5,376.75
2020-01-16,375.5,213486,387.25,387.75,375.25
2020-01-15,387.5,129405,388.75,390.25,386.5
2020-01-14,389.0,101032,389.25,390.5,388.25
2020-01-13,389.5,123587,388.5,389.5,388.25
2020-01-10,385.75,206470,383.25,386.75,376.5
2020-01-09,383.25,114754,383.75,387.0,382.25
2020-01-08,384.25,117017,384.0,385.5,382.25
2020-01-07,384.5,81838,385.0,385.75,383.5
2020-01-06,384.75,97994,385.25,385.75,384.5
2020-01-03,386.5,112048,391.5,392.0,385.5
2020-01-02,391.5,92345,387.75,392.0,387.25
2019-12-31,387.75,72989,388.25,389.75,386.25
2019-12-30,388.25,107198,389.25,392.0,386.75
2019-12-27,390.0,73843,388.0,391.0,388.0
2019-12-26,388.5,42713,388.0,389.0,386.5
2019-12-24,387.5,44328,388.5,389.0,387.0
2019-12-23,388.75,71412,388.0,390.25,387.25
2019-12-20,387.75,68692,386.5,389.5,386.0
2019-12-19,386.5,84372,387.0,389.0,385.0
2019-12-18,387.0,114382,389.25,390.0,385.75
2019-12-17,390.0,105079,389.5,389.75,389.25
2019-12-16,388.0,164623,383.5,389.5,383.25
2019-12-13,366.25,88,373.75,374.5,366.25
2019-12-12,367.0,664,358.25,368.75,358.25
2019-12-11,357.75,259,363.0,363.0,357.0
2019-12-10,363.25,888,365.75,367.0,362.5
2019-12-09,365.75,639,366.5,368.0,365.0
2019-12-06,366.5,960,366.25,367.25,364.75
2019-12-05,365.5,3029,368.5,369.75,365.25
2019-12-04,368.75,2978,371.75,373.5,367.75
2019-12-03,372.0,4939,373.75,376.0,371.5
2019-12-02,373.5,6189,374.5,375.5,371.5
2019-11-29,371.25,15409,365.75,372.25,365.0
2019-11-27,362.75,157745,367.25,368.75,362.25
2019-11-26,367.5,182344,369.75,370.5,367.0
2019-11-25,370.5,171835,368.75,372.75,368.25
2019-11-22,368.75,188613,368.0,370.25,367.5
2019-11-21,368.5,131462,366.75,369.75,366.25
2019-11-20,366.75,274150,366.0,367.5,365.75
2019-11-19,370.0,185640,367.75,373.0,367.75
2019-11-18,367.75,182872,371.0,371.75,367.5
2019-11-15,371.25,126643,375.5,376.5,370.75
2019-11-14,375.75,131876,375.25,377.5,374.5
2019-11-13,375.25,178444,377.0,377.75,375.0
2019-11-12,377.75,203568,373.5,378.0,372.75
2019-11-11,373.25,186700,376.0,377.0,372.5
2019-11-08,377.25,316923,375.25,383.75,372.5
2019-11-07,375.25,194440,379.25,380.0,373.75
2019-11-06,378.75,170438,382.25,382.5,377.5
2019-11-05,381.75,140692,383.25,384.75,380.5
2019-11-04,383.25,131680,386.75,387.75,383.0
2019-11-01,389.25,133939,389.25,391.75,386.25
2019-10-31,390.0,158617,385.75,390.25,385.0
2019-10-30,390.75,154228,385.75,391.25,385.25
2019-10-29,386.25,138455,383.5,387.5,382.0
2019-10-28,384.0,107548,386.0,386.5,383.25
2019-10-25,387.75,116327,387.0,390.0,385.75
2019-10-24,386.75,116746,388.5,390.75,385.25
2019-10-23,387.75,107450,387.75,389.5,384.0
2019-10-22,388.0,123774,387.0,392.5,385.0
2019-10-21,387.25,134607,390.0,393.75,386.5
2019-10-18,391.0,110414,394.0,395.75,389.75
2019-10-17,394.75,131217,391.75,397.25,391.5
2019-10-16,391.75,129168,392.0,392.75,387.5
2019-10-15,393.25,129870,397.0,398.5,392.5
2019-10-14,397.25,160479,401.25,402.5,393.25
2019-10-11,397.75,253205,380.75,398.75,380.5
2019-10-10,380.25,281182,392.75,395.0,378.25
2019-10-09,394.25,128661,395.5,397.25,393.0
2019-10-08,395.75,182677,387.5,396.5,386.0
2019-10-07,387.0,88611,387.5,387.75,385.0
2019-10-04,384.75,103288,388.0,389.0,383.75
2019-10-03,388.75,114769,387.0,390.75,385.5
2019-10-02,387.75,142335,390.5,391.75,385.5
2019-10-01,392.5,208306,386.75,392.75,385.25
2019-09-30,388.0,315024,372.0,388.25,371.5
2019-09-27,371.5,81035,371.25,373.0,369.75
2019-09-26,372.5,159873,373.5,375.75,368.25
2019-09-25,374.25,108226,375.25,377.5,372.25
2019-09-24,374.75,133529,372.0,376.0,370.25
2019-09-23,373.25,86684,371.25,374.5,371.0
2019-09-20,370.75,117457,372.75,374.5,369.5
2019-09-19,372.75,108595,371.5,373.75,369.5
2019-09-18,371.25,118261,367.75,372.0,365.75
2019-09-17,368.0,141161,370.25,371.25,366.0
2019-09-16,374.0,121939,372.0,374.75,367.5
