Date,Close/Last,Open,High,Low
2020-09-14,273.0,270.75,274.75,270.75
2020-09-11,270.5,272.5,272.75,269.25
2020-09-10,272.25,268.5,273.25,267.0
2020-09-09,267.75,269.5,269.5,266.0
2020-09-08,268.5,271.25,275.0,265.0
2020-09-04,270.0,271.5,276.5,268.5
2020-09-03,272.5,276.75,278.75,270.75
2020-09-02,275.75,278.0,279.0,273.75
2020-09-01,278.75,274.5,279.0,273.5
2020-08-31,275.0,268.25,277.0,268.25
2020-08-28,268.25,270.5,272.0,266.5
2020-08-27,270.5,265.0,271.0,264.25
2020-08-26,264.0,271.25,272.75,261.25
2020-08-25,271.5,269.0,272.25,269.0
2020-08-24,267.75,263.75,273.0,261.5
2020-08-21,263.75,263.0,265.0,260.0
2020-08-20,263.5,261.75,263.5,260.75
2020-08-19,262.75,266.5,268.0,261.25
2020-08-18,266.5,263.75,267.0,263.5
2020-08-17,263.0,258.0,265.75,256.75
2020-08-14,256.0,259.0,259.0,255.75
2020-08-13,258.0,258.25,259.75,255.25
2020-08-12,256.75,255.75,258.0,252.25
2020-08-11,255.0,258.5,259.75,255.0
2020-08-10,258.5,263.75,265.25,256.75
2020-08-07,264.5,268.0,268.0,263.5
2020-08-06,265.75,266.5,269.25,265.0
2020-08-05,267.5,268.5,270.25,266.25
2020-08-04,269.0,273.25,273.5,267.25
2020-08-03,272.75,270.5,273.5,268.75
2020-07-31,272.0,268.25,272.75,268.0
2020-07-30,271.5,273.0,273.5,269.0
2020-07-29,272.5,272.25,274.0,266.0
2020-07-28,274.0,272.5,274.75,272.25
2020-07-27,274.5,274.5,276.75,273.0
2020-07-24,276.25,277.0,277.75,275.75
2020-07-23,275.0,272.5,279.0,269.75
2020-07-22,272.25,271.0,274.75,270.75
2020-07-21,271.0,272.0,272.5,268.5
2020-07-20,269.5,271.75,272.0,267.5
2020-07-17,270.75,272.5,273.75,270.0
2020-07-16,273.5,268.75,276.5,267.75
2020-07-15,269.0,265.75,269.25,264.5
2020-07-14,263.25,266.0,272.0,261.5
2020-07-13,265.5,277.5,277.5,264.5
2020-07-10,277.25,280.0,281.25,277.0
2020-07-09,280.25,283.0,283.0,278.75
2020-07-08,282.75,279.75,283.0,278.5
2020-07-07,279.0,280.25,282.75,277.5
2020-07-06,281.0,283.5,284.75,280.0
2020-07-02,283.25,286.0,287.75,283.0
2020-07-01,286.75,285.75,288.25,285.25
2020-06-30,286.0,291.0,292.0,285.0
2020-06-29,290.25,288.0,291.25,287.0
2020-06-26,288.25,291.0,291.0,288.0
2020-06-25,289.75,289.5,291.25,285.75
2020-06-24,289.0,287.75,290.0,286.0
2020-06-23,287.75,283.25,293.75,281.0
2020-06-22,282.25,282.25,283.5,280.75
2020-06-19,282.0,280.25,282.25,278.0
2020-06-18,280.25,276.75,282.0,276.75
2020-06-17,277.25,276.0,279.25,273.5
2020-06-16,302.75,319.5,319.5,299.0
2020-06-15,319.0,316.75,319.5,315.0
2020-06-12,317.0,319.75,322.75,315.0
2020-06-11,319.0,314.0,320.5,309.5
2020-06-10,313.5,316.25,317.75,312.0
2020-06-09,317.25,314.75,321.5,307.0
2020-06-08,314.5,330.0,330.0,310.25
2020-06-05,328.25,345.25,346.75,325.5
2020-06-04,345.5,331.75,350.0,331.0
2020-06-03,331.75,326.75,333.75,326.75
2020-06-02,328.25,329.75,330.75,325.0
2020-06-01,329.75,324.0,332.5,322.75
2020-05-29,324.25,329.0,329.5,323.25
2020-05-28,328.5,326.75,330.0,325.5
2020-05-27,289.0,292.0,296.0,288.0
2020-05-26,331.25,323.75,332.5,322.25
2020-05-22,323.5,320.25,324.75,318.25
2020-05-21,319.75,319.0,322.0,316.75
2020-05-20,318.0,316.0,320.5,315.5
2020-05-19,276.0,276.0,276.0,276.0
2020-05-18,318.75,313.0,323.0,309.5
2020-05-15,312.0,305.0,320.0,303.0
2020-05-14,305.0,304.75,305.75,302.75
2020-05-13,305.5,303.75,306.75,300.0
2020-05-12,269.5,266.75,270.0,266.75
2020-05-11,302.25,299.75,304.0,299.75
2020-05-08,299.0,294.5,303.0,294.5
2020-05-07,298.75,290.5,301.5,290.5
2020-05-06,291.5,295.25,295.25,289.0
2020-05-05,257.5,257.0,257.5,256.5
2020-05-04,292.75,285.25,294.75,284.75
2020-05-01,286.25,282.0,288.25,278.0
2020-04-30,284.0,286.0,287.0,283.0
2020-04-29,283.5,283.25,287.0,281.5
2020-04-28,282.75,281.5,283.75,281.25
2020-04-27,282.5,282.5,282.5,278.0
2020-04-24,283.5,281.5,283.5,279.0
2020-04-23,281.5,276.75,283.0,274.0
2020-04-22,276.75,277.0,278.5,275.0
2020-04-21,296.75,291.0,298.5,288.75
2020-04-20,274.75,273.25,275.0,271.5
2020-04-17,272.0,274.0,275.0,271.5
2020-04-16,289.25,283.5,289.75,281.75
2020-04-15,285.5,276.75,286.5,275.0
2020-04-14,277.25,274.25,280.25,272.0
2020-04-13,274.75,274.75,276.5,270.5
2020-04-09,274.25,275.5,278.0,272.25
2020-04-08,275.5,274.5,276.25,270.0
2020-04-07,274.25,272.25,277.0,268.5
2020-04-06,273.5,274.0,279.0,268.0
2020-04-03,272.75,264.5,277.5,263.0
2020-04-02,264.5,261.5,264.5,259.0
2020-04-01,260.25,264.0,265.25,259.0
2020-03-31,267.5,260.0,268.0,258.5
2020-03-30,261.5,265.75,269.5,261.25
2020-03-27,265.5,262.0,269.75,260.25
2020-03-26,261.0,266.25,266.25,258.0
2020-03-25,266.0,270.5,274.0,265.25
2020-03-24,269.5,270.0,270.5,267.25
2020-03-23,268.5,265.25,269.75,257.5
2020-03-20,262.0,262.25,268.0,260.75
2020-03-19,261.25,256.0,272.5,256.0
2020-03-18,255.25,252.75,265.75,252.25
2020-03-17,253.5,257.0,259.25,251.5
2020-03-16,259.5,267.25,268.75,248.25
2020-03-13,268.25,275.0,278.75,267.0
2020-03-12,275.0,275.0,276.75,267.75
2020-03-11,274.5,277.25,279.0,272.25
2020-03-10,275.0,267.5,281.75,267.5
2020-03-09,267.5,269.0,270.75,255.25
2020-03-06,268.25,270.5,272.0,266.5
2020-03-05,270.5,269.75,272.25,268.25
2020-03-04,270.75,263.0,272.0,262.75
