Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyReturn,TotalReturn,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-04-20,314.25,322.5,323.25,313.5,322.25,-8.0,-0.02482544608223429,,-0.19163987138263666,9.75,1.0311004784688995,0.030256012412723042,320.3,329.0,342.2083333333333,320.40167003373074,-1.0607604186143114,12.702619084284947,15.331378655451745,7.4450999419513515,0.34181691843106377,25.474184572865383,3.0600000000000023
2020-04-17,322.25,319.75,325.5,319.5,319.75,2.5,0.007818608287724784,1.0254574383452666,-0.17106109324758842,6.0,1.0187793427230047,0.018764659890539485,323.75,331.1166666666667,344.30833333333334,323.4775050505961,-0.5240603279659979,17.349383171881968,16.645758441035145,18.756632633575613,0.43016042093231754,30.077774117948053,4.0
2020-04-16,319.75,318.75,323.0,317.75,319.25,0.5,0.0015661707126076742,1.0175019888623709,-0.17749196141479098,5.25,1.016522423288749,0.01644479248238058,325.65,332.8833333333333,346.3833333333333,324.09125757589413,-0.9595566970988543,12.829630313378509,16.293946075611736,5.900998788912055,0.35516298818827313,26.20813815636251,4.920000000000004
2020-04-15,319.25,326.0,326.75,317.5,326.0,-6.75,-0.020705521472392636,1.0159108989657917,-0.1787781350482315,9.25,1.0291338582677165,0.028374233128834355,327.7,334.8,348.625,326.2618863638412,-0.7734488501114605,13.887302612924906,18.02610395672835,5.609699925318019,0.3412348935358077,25.441844316787268,4.060000000000002
2020-04-14,326.0,331.25,332.0,325.75,331.5,-5.5,-0.016591251885369532,1.0373906125696104,-0.16141479099678457,6.25,1.0191864927091328,0.01885369532428356,330.15,336.6666666666667,350.7083333333333,329.7678295457618,-0.02192713896048204,17.432895666960174,20.09550462863007,12.107677743620378,0.4134169142208662,29.24946702288183,1.7200000000000046
2020-04-13,331.5,332.25,334.0,326.5,331.75,-0.25,-0.0007535795026375283,1.054892601431981,-0.1472668810289389,7.5,1.0229709035222052,0.02260738507912585,330.5,337.8333333333333,352.3333333333333,331.6517443186427,0.08965597108202772,24.74089279621491,21.426809109465022,31.369060169714693,0.49219102832715605,32.98445165421846,1.3
2020-04-09,331.75,330.75,333.5,328.0,330.0,1.75,0.005303030303030303,1.0556881463802705,-0.14662379421221866,5.5,1.016768292682927,0.016666666666666666,330.35,338.65,353.5,331.7276164779641,-0.5746205548983454,21.526923609906788,19.769767266090078,25.04123629754021,0.4961815394416972,33.16319085362116,1.1799999999999955
2020-04-08,330.0,332.0,334.0,328.25,331.5,-1.5,-0.004524886877828055,1.0501193317422435,-0.15112540192926044,5.75,1.0175171363290174,0.017345399698340876,330.7,339.56666666666666,354.59166666666664,331.7164247169461,-1.3517712599200777,17.584503061919,18.891189094181723,14.971130997393558,0.44348183393776847,30.72306304873719,1.4600000000000022
2020-04-07,331.5,328.0,335.5,328.0,327.75,3.75,0.011441647597254004,1.054892601431981,-0.1472668810289389,7.5,1.0228658536585367,0.02288329519450801,331.65,339.9166666666667,355.94166666666666,332.57463707541916,-1.8388263300103525,17.193081123490746,19.54453211031308,12.490179149846078,0.4628979319583975,31.64253102324855,1.9799999999999955
2020-04-06,327.75,329.75,331.75,325.5,330.75,-3.0,-0.009070294784580499,1.0429594272076375,-0.15691318327974277,6.25,1.0192012288786483,0.01889644746787604,333.5,340.75,357.30833333333334,333.1119556131287,-2.4890451994519367,13.544723726052446,20.72025760372425,-0.8063440292911608,0.36126336377206936,26.538829545151813,3.4
