Date,Close/Last,Open,High,Low
2020-09-14,106.875,105.9,107.55,105.9
2020-09-11,105.525,105.35,106.075,104.975
2020-09-10,105.1,104.75,106.175,104.725
2020-09-09,104.7,105.375,105.55,103.7
2020-09-08,105.775,104.1,105.85,104.1
2020-09-04,104.45,104.0,104.775,103.5
2020-09-03,103.925,104.825,105.3,103.575
2020-09-02,104.475,105.45,105.55,103.375
2020-09-01,105.475,105.325,105.875,104.75
2020-08-31,104.5,104.0,104.5,103.85
2020-08-28,103.225,103.25,103.65,102.1
2020-08-27,102.975,104.0,104.1,101.8
2020-08-26,104.05,105.55,105.65,103.5
2020-08-25,105.5,105.575,106.125,105.1
2020-08-24,105.575,105.475,105.675,105.025
2020-08-21,105.8,106.65,107.025,105.625
2020-08-20,107.025,107.5,107.7,106.725
2020-08-19,107.475,107.025,107.65,106.8
2020-08-18,106.725,107.025,107.15,106.525
2020-08-17,106.9,107.7,108.225,106.85
2020-08-14,107.6,107.0,107.975,106.7
2020-08-13,107.05,106.7,107.35,106.3
2020-08-12,106.35,104.75,106.65,104.75
2020-08-11,104.65,103.6,104.9,103.6
2020-08-10,103.6,102.8,103.85,102.575
2020-08-07,102.8,102.6,103.7,102.425
2020-08-06,102.625,102.775,103.425,102.25
2020-08-05,102.3,102.15,102.7,101.775
2020-08-04,102.275,103.0,103.0,101.95
2020-08-03,103.025,103.1,103.425,102.55
2020-07-31,102.825,102.2,103.15,101.75
2020-07-30,101.725,101.725,102.175,101.0
2020-07-29,101.45,101.3,102.0,101.05
2020-07-28,100.9,100.35,101.45,100.3
2020-07-27,100.425,102.5,102.675,100.35
2020-07-24,101.325,101.0,101.65,100.75
2020-07-23,100.85,101.875,102.4,100.6
2020-07-22,101.5,101.85,102.0,100.925
2020-07-21,101.85,102.6,102.6,101.35
2020-07-20,102.275,103.075,103.4,101.025
2020-07-17,103.25,103.125,103.575,102.725
2020-07-16,103.275,101.575,103.875,101.25
2020-07-15,101.3,98.9,101.8,98.425
2020-07-14,98.8,99.575,99.95,98.55
2020-07-13,99.65,100.225,100.825,99.5
2020-07-10,100.0,99.525,100.225,99.175
2020-07-09,99.25,99.225,100.425,99.0
2020-07-08,99.15,100.0,100.125,98.925
2020-07-07,100.0,100.0,100.375,99.6
2020-07-06,100.1,100.25,101.425,99.725
2020-07-02,99.4,97.6,100.15,97.15
2020-07-01,97.3,96.7,97.8,96.2
2020-06-30,91.65,95.15,95.15,91.375
2020-06-29,95.0,94.5,95.15,94.5
2020-06-26,94.7,93.975,94.95,93.025
2020-06-25,94.175,93.675,94.375,93.675
2020-06-24,93.3,94.025,94.875,93.125
2020-06-23,93.525,94.325,95.225,93.4
2020-06-22,94.4,94.025,94.55,93.8
2020-06-19,94.7,95.675,96.175,94.5
2020-06-18,96.075,96.5,96.625,95.75
2020-06-17,96.5,96.0,96.65,95.75
2020-06-16,96.325,96.55,97.375,95.775
2020-06-15,96.425,95.375,96.5,93.925
2020-06-12,96.075,96.9,97.475,95.875
2020-06-11,96.825,96.4,97.375,95.375
2020-06-10,96.6,96.3,97.325,95.75
2020-06-09,96.325,93.75,96.8,93.75
2020-06-08,94.125,94.525,94.825,93.7
2020-06-05,93.9,95.75,95.95,93.35
2020-06-04,95.725,95.325,96.0,95.175
2020-06-03,95.45,95.025,95.75,94.0
2020-06-02,95.3,98.5,98.5,95.3
2020-06-01,98.3,99.2,99.475,97.1
2020-05-29,99.725,101.4,101.4,98.825
2020-05-28,101.475,100.8,101.6,100.4
2020-05-27,100.8,99.975,101.0,99.45
2020-05-26,99.4,98.375,99.825,97.85
2020-05-22,97.7,98.375,99.0,96.775
2020-05-21,98.8,98.775,99.2,97.975
2020-05-20,98.4,99.0,99.775,97.825
2020-05-19,98.775,98.6,99.25,97.425
2020-05-18,98.725,98.0,100.0,97.175
2020-05-15,97.0,94.65,97.125,94.125
2020-05-14,94.125,93.9,95.85,93.025
2020-05-13,93.875,97.5,98.85,93.475
2020-05-12,97.175,93.2,97.175,93.15
2020-05-11,92.675,95.65,96.125,92.025
2020-05-08,94.65,96.0,98.475,93.7
2020-05-07,93.975,91.75,93.975,91.625
2020-05-06,89.475,86.325,89.475,86.15
2020-05-05,86.475,88.775,88.9,85.95
2020-05-04,88.075,87.725,89.725,87.25
2020-05-01,87.25,86.5,88.95,85.725
2020-04-30,90.0,87.9,90.4,85.0
2020-04-29,85.6,86.1,89.5,84.9
2020-04-28,85.525,84.8,85.75,84.7
2020-04-27,84.8,87.825,87.825,84.6
2020-04-24,84.975,84.45,86.6,81.45
2020-04-23,85.95,88.75,88.75,85.95
2020-04-22,88.95,91.6,92.25,88.6
2020-04-21,91.6,93.5,93.5,90.525
2020-04-20,93.525,94.875,95.0,93.15
2020-04-17,94.65,96.5,96.7,93.05
2020-04-16,95.5,94.425,97.675,94.425
2020-04-15,94.725,92.5,95.5,92.2
2020-04-14,93.7,91.25,94.8,90.425
2020-04-13,91.0,91.1,91.525,91.0
2020-04-09,94.0,93.0,94.575,90.55
2020-04-08,92.825,92.825,92.825,91.6
2020-04-07,88.325,85.75,88.325,85.75
2020-04-06,83.825,83.825,85.75,83.825
2020-04-03,88.325,91.05,95.25,88.325
2020-04-02,92.825,96.5,96.5,92.825
2020-04-01,97.325,99.1,100.0,97.325
2020-03-31,101.825,99.0,102.2,97.8
2020-03-30,99.2,100.5,102.0,98.4
2020-03-27,100.95,103.325,104.1,100.95
2020-03-26,105.45,108.5,108.55,105.45
2020-03-25,108.45,110.65,110.65,104.25
2020-03-24,106.15,106.15,106.15,106.15
2020-03-23,101.65,101.65,101.65,101.65
2020-03-20,98.65,99.6,99.6,97.1
2020-03-19,95.1,95.075,95.1,94.475
2020-03-18,92.1,95.775,100.85,91.85
2020-03-17,96.35,94.05,96.35,94.0
2020-03-16,91.85,91.075,99.975,91.075
2020-03-13,95.575,102.375,103.025,95.575
2020-03-12,100.075,100.075,100.075,100.075
2020-03-11,103.075,105.225,106.85,102.8
2020-03-10,105.45,105.0,105.85,104.8
2020-03-09,102.85,102.75,105.225,102.75
2020-03-06,105.75,107.25,108.175,105.65
2020-03-05,108.65,110.425,110.55,108.5
2020-03-04,111.275,111.15,112.45,110.25
2020-03-03,110.1,111.9,112.65,109.5
2020-03-02,110.15,108.325,110.575,108.275
2020-02-28,112.7,111.0,113.4,110.5
2020-02-27,112.625,113.75,114.2,110.25
2020-02-26,114.075,115.575,115.7,113.575
2020-02-25,115.025,117.775,117.775,114.975
2020-02-24,117.0,118.025,118.275,116.8
2020-02-21,119.725,120.175,120.175,118.8
2020-02-20,120.1,121.525,121.525,119.9
2020-02-19,121.3,121.05,121.5,120.9
2020-02-18,121.425,121.5,122.0,120.75
2020-02-14,120.825,119.775,122.35,119.775
2020-02-13,119.45,119.1,119.7,118.45
2020-02-12,118.95,119.0,119.575,118.65
2020-02-11,119.075,120.2,120.3,119.05
2020-02-10,120.3,121.25,121.3,120.25
2020-02-07,121.325,121.0,121.475,120.825
2020-02-06,121.125,120.775,121.6,120.1
2020-02-05,120.75,122.075,122.075,120.55
2020-02-04,121.625,122.5,122.725,121.575
2020-02-03,121.675,121.4,122.15,120.725
2020-01-31,121.375,121.85,122.65,121.3
2020-01-30,121.775,122.075,122.2,121.125
2020-01-29,121.75,122.35,122.525,121.725
2020-01-28,122.15,122.4,123.1,122.1
2020-01-27,122.25,123.9,124.0,122.2
2020-01-24,124.85,124.825,125.225,124.1
2020-01-23,124.675,126.15,126.325,124.575
2020-01-22,126.175,126.375,126.475,125.9
2020-01-21,126.375,126.025,126.55,125.85
2020-01-17,126.35,126.225,126.425,125.25
2020-01-16,126.125,126.925,126.925,124.775
2020-01-15,126.6,126.975,127.225,126.075
2020-01-14,126.85,126.65,127.25,126.3
2020-01-13,126.55,127.35,127.4,126.45
2020-01-10,127.425,126.625,127.55,126.425
2020-01-09,126.725,126.35,127.175,126.05
2020-01-08,126.35,126.5,126.95,126.075
2020-01-07,126.525,127.0,127.25,125.775
2020-01-06,127.275,125.0,127.425,124.75
2020-01-03,124.725,125.775,125.95,124.575
2020-01-02,125.775,126.0,126.325,124.55
2019-12-31,124.7,124.4,124.75,124.4
2019-12-30,124.1,123.65,124.125,123.575
2019-12-27,123.5,123.3,123.875,123.2
2019-12-26,123.275,122.65,123.275,122.55
2019-12-24,122.65,122.45,122.725,122.25
2019-12-23,122.4,122.0,122.8,121.75
2019-12-20,122.225,122.225,122.4,121.8
2019-12-19,122.125,122.15,122.725,121.925
2019-12-18,122.25,122.3,122.65,121.825
2019-12-17,122.225,122.3,122.85,122.2
2019-12-16,122.3,122.5,122.875,122.0
2019-12-13,122.375,120.725,122.625,120.475
2019-12-12,120.425,120.4,120.65,119.95
2019-12-11,120.575,119.9,120.65,119.9
2019-12-10,119.875,120.375,120.55,119.825
2019-12-09,120.175,120.2,120.825,120.0
2019-12-06,120.2,120.0,120.475,119.675
2019-12-05,119.925,119.5,120.55,119.275
2019-12-04,119.45,120.6,120.7,119.4
2019-12-03,120.55,120.75,120.95,120.275
2019-12-02,120.75,120.975,121.075,120.275
2019-11-29,121.2,121.85,122.075,120.925
2019-11-27,121.425,120.775,121.85,120.35
2019-11-26,120.4,119.9,120.775,119.6
2019-11-25,119.7,119.0,120.525,118.85
2019-11-22,118.675,119.1,119.35,118.25
2019-11-21,119.325,119.4,119.95,119.075
