Date, Close/Last, Volume, Open, High, Low
2020-09-14,0.7317, N/A,0.7288,0.7318,0.7267
2020-09-13,0.7282, N/A,0.7283,0.7289,0.7268
2020-09-11,0.7284, N/A,0.7256,0.7306,0.7253
2020-09-10,0.7277, N/A,0.7256,0.7278,0.7253
2020-09-09,0.7269, N/A,0.7282,0.7287,0.7262
2020-09-08,0.722, N/A,0.7214,0.7226,0.7192
2020-09-07,0.7275, N/A,0.7274,0.7287,0.7272
2020-09-06,0.7287, N/A,0.7279,0.7298,0.7273
2020-09-04,0.728, N/A,0.7272,0.7299,0.7222
2020-09-03,0.727, N/A,0.7272,0.7279,0.7251
2020-09-02,0.7321, N/A,0.7338,0.7340000000000001,0.731
2020-09-01,0.7351, N/A,0.7371,0.7381,0.7337
2020-08-31,0.7404, N/A,0.7375,0.7414,0.7368
2020-08-30,0.7364, N/A,0.7366,0.7381,0.7346
2020-08-28,0.7366, N/A,0.7258,0.7369,0.7256
2020-08-27,0.7291, N/A,0.7258,0.7291,0.7256
2020-08-26,0.7238, N/A,0.7231,0.7251,0.7228
2020-08-25,0.7192, N/A,0.7194,0.7208,0.7188
2020-08-24,0.7174, N/A,0.7161,0.7182,0.7156
2020-08-23,0.7169, N/A,0.7161,0.7178,0.7152
2020-08-21,0.716, N/A,0.7191,0.7216,0.7139
2020-08-20,0.7199, N/A,0.7191,0.7216,0.7189
2020-08-19,0.7183, N/A,0.7181,0.7193,0.7166
2020-08-18,0.7237, N/A,0.7240000000000001,0.726,0.7235
2020-08-17,0.7218, N/A,0.7214,0.7229,0.7209
2020-08-16,0.7184, N/A,0.7171,0.7197,0.7165
2020-08-14,0.7171, N/A,0.7148,0.7176,0.7133
2020-08-13,0.7143, N/A,0.7148,0.7155,0.7133
2020-08-12,0.7171, N/A,0.7162,0.7188,0.7157
2020-08-11,0.7123, N/A,0.7142,0.7151,0.7111
2020-08-10,0.7178, N/A,0.7149,0.7178,0.7145
2020-08-09,0.7164, N/A,0.7157,0.7173,0.7147
2020-08-07,0.7159, N/A,0.7233,0.7244,0.7145
2020-08-06,0.7205, N/A,0.7233,0.7244,0.7199
2020-08-05,0.7198, N/A,0.7191,0.7213,0.7184
2020-08-04,0.7188, N/A,0.716,0.7190000000000001,0.7154
2020-08-03,0.7125, N/A,0.7123,0.7133,0.7106
2020-08-02,0.7134, N/A,0.7142,0.715,0.7118
2020-07-31,0.7143, N/A,0.7193,0.7228,0.7134
2020-07-30,0.7206, N/A,0.7193,0.7224,0.7184
2020-07-29,0.7181, N/A,0.7186,0.7191,0.7171
2020-07-28,0.7164, N/A,0.7157,0.7175,0.7149
2020-07-27,0.7134, N/A,0.7149,0.7177,0.7132
2020-07-26,0.7140000000000001, N/A,0.7103,0.7146,0.7087
2020-07-24,0.7108, N/A,0.7097,0.7125,0.7064
2020-07-23,0.7095, N/A,0.7097,0.7125,0.7090000000000001
2020-07-22,0.7148, N/A,0.7138,0.7148,0.7134
2020-07-21,0.7137, N/A,0.7127,0.7146,0.7124
2020-07-20,0.7022, N/A,0.7013,0.7035,0.701
2020-07-19,0.6983, N/A,0.6995,0.7005,0.6974
2020-07-17,0.6995, N/A,0.6969,0.7006,0.6968
2020-07-16,0.6990000000000001, N/A,0.6969,0.6990000000000001,0.6968
2020-07-15,0.6993, N/A,0.7007,0.7012,0.6983
2020-07-14,0.6993, N/A,0.6974,0.7018,0.6969
2020-07-13,0.6939, N/A,0.6939,0.6947,0.6927
2020-07-12,0.6968, N/A,0.6948,0.6974,0.6940000000000001
2020-07-10,0.6947, N/A,0.6963,0.6970000000000001,0.6924
2020-07-09,0.6943, N/A,0.6963,0.6966,0.6936
2020-07-08,0.6986, N/A,0.6982,0.6995,0.6970000000000001
2020-07-07,0.6942, N/A,0.6946,0.6953,0.6933
2020-07-06,0.6966, N/A,0.6973,0.6997,0.6956
2020-07-05,0.6961, N/A,0.6937,0.6964,0.6929
2020-07-03,0.6939, N/A,0.6922,0.6948,0.6914
2020-07-02,0.6924, N/A,0.6914,0.6938,0.6905
2020-07-01,0.6917, N/A,0.6914,0.6927,0.6905
2020-06-30,0.6903, N/A,0.6902,0.6917,0.6894
2020-06-29,0.6878, N/A,0.6864,0.6884,0.6857
2020-06-28,0.6875, N/A,0.6859999999999999,0.6886,0.6846
2020-06-26,0.6866, N/A,0.6885,0.6896,0.6841
2020-06-25,0.6887, N/A,0.6885,0.6896,0.6863
2020-06-24,0.6858, N/A,0.6872,0.6875,0.6852
2020-06-23,0.6943, N/A,0.6929,0.6962,0.6926
2020-06-22,0.6913, N/A,0.6905,0.6935,0.6858
2020-06-21,0.6856, N/A,0.6832,0.6861,0.6811
2020-06-19,0.6835, N/A,0.6851,0.6912,0.6829999999999999
2020-06-18,0.6859999999999999, N/A,0.6851,0.6867,0.6841
2020-06-17,0.6871, N/A,0.6883,0.6896,0.6838
2020-06-16,0.6865, N/A,0.6884,0.6897,0.6852
2020-06-15,0.6961, N/A,0.6918,0.6975,0.691
2020-06-12,0.6867, N/A,0.6854,0.6912,0.68
2020-06-11,0.684, N/A,0.6854,0.6858,0.68
2020-06-10,0.6938, N/A,0.6997,0.7004,0.6935
2020-06-09,0.6974, N/A,0.6961,0.6977,0.6933
2020-06-08,0.6998, N/A,0.7019,0.7040000000000001,0.6988
2020-06-07,0.6976, N/A,0.6968,0.7003,0.6966
2020-06-05,0.6970000000000001, N/A,0.6942,0.7013,0.6931
2020-06-04,0.6887, N/A,0.6919,0.6933,0.6883
2020-06-03,0.6898, N/A,0.6919,0.6933,0.6892
2020-06-02,0.6941, N/A,0.6894,0.6983,0.6887
2020-06-01,0.6786, N/A,0.6797,0.6814,0.6775
2020-05-29,0.6667, N/A,0.6635,0.6683,0.6613
2020-05-28,0.6644, N/A,0.6635,0.6646,0.6613
2020-05-27,0.6604, N/A,0.662,0.6636,0.6603
2020-05-26,0.6652, N/A,0.6651,0.6659999999999999,0.6631
2020-05-25,0.6573, N/A,0.6544,0.6575,0.6538
2020-05-24,0.6533, N/A,0.6535,0.655,0.6522
2020-05-22,0.6537, N/A,0.6564,0.6577,0.6506
2020-05-21,0.654, N/A,0.6564,0.6577,0.6533
2020-05-20,0.6561, N/A,0.6597,0.6599,0.6549
2020-05-19,0.6549, N/A,0.6536,0.6563,0.6525
2020-05-18,0.6521, N/A,0.6523,0.655,0.6511
2020-05-17,0.6442, N/A,0.6414,0.6452,0.6412
2020-05-15,0.6415, N/A,0.6461,0.6474,0.6402
2020-05-14,0.6454, N/A,0.6461,0.6474,0.6446
2020-05-13,0.6432, N/A,0.6454,0.6462,0.6421
2020-05-12,0.6472, N/A,0.6469,0.648,0.6451
2020-05-11,0.6454, N/A,0.6488,0.6494,0.6432
2020-05-08,0.6531, N/A,0.6494,0.6548,0.6493
2020-05-07,0.6534, N/A,0.6494,0.6548,0.6493
2020-05-06,0.6419, N/A,0.64,0.6424,0.6379
2020-05-05,0.643, N/A,0.643,0.6444,0.6419
2020-05-04,0.6448, N/A,0.6426,0.6454,0.6418
2020-05-03,0.6401, N/A,0.6418,0.6413,0.6373
2020-05-01,0.6418, N/A,0.6509999999999999,0.6512,0.6409999999999999
2020-04-30,0.6465, N/A,0.6509999999999999,0.6512,0.6456
2020-04-29,0.6552, N/A,0.6555,0.6559,0.6531
2020-04-28,0.6531, N/A,0.649,0.6531,0.6487
2020-04-27,0.6443, N/A,0.6464,0.647,0.6433
2020-04-26,0.6434, N/A,0.6385,0.6439,0.6382
2020-04-24,0.6395, N/A,0.6369,0.6398,0.6338
2020-04-23,0.6354, N/A,0.6369,0.6381,0.6351
2020-04-22,0.63, N/A,0.6323,0.6324,0.6283
2020-04-21,0.6303, N/A,0.628,0.6349,0.6277
2020-04-20,0.6304, N/A,0.6335,0.6348,0.6284
2020-04-19,0.6341, N/A,0.6364,0.6367,0.6336
2020-04-17,0.6365, N/A,0.6328,0.6383,0.6314
2020-04-16,0.6357, N/A,0.6328,0.6383,0.6318
2020-04-15,0.628, N/A,0.6318,0.6323,0.6269
2020-04-14,0.6409, N/A,0.644,0.6444,0.6404
2020-04-13,0.6421, N/A,0.6381,0.6432,0.6377
2020-04-12,0.6336, N/A,0.635,0.6358,0.6327
2020-04-10,0.635, N/A,0.6337,0.637,0.6313
2020-04-09,0.6342, N/A,0.6337,0.6345,0.6313
