Date, Close/Last, Volume, Open, High, Low
2020-09-14,75.2574, N/A,75.2574,75.2574,75.2574
2020-09-11,75.0956, N/A,75.2048,75.2048,74.7647
2020-09-10,75.2048, N/A,75.2048,75.2048,75.2048
2020-09-09,75.3163, N/A,75.3163,75.3163,75.3163
2020-09-08,76.2826, N/A,76.2826,76.2826,76.2826
2020-09-07,75.7585, N/A,75.7585,75.7585,75.7585
2020-09-04,75.4087, N/A,75.268,75.6511,74.9388
2020-09-03,75.268, N/A,75.268,75.268,75.268
2020-09-02,75.4015, N/A,75.4015,75.4015,75.4015
2020-09-01,73.5765, N/A,73.5765,73.5765,73.5765
2020-08-31,74.0718, N/A,74.0718,74.0718,74.0718
2020-08-28,74.0056, N/A,74.9588,74.9664,74.0056
2020-08-27,74.9588, N/A,74.9588,74.9588,74.9588
2020-08-26,75.3995, N/A,75.3995,75.3995,75.3995
2020-08-25,75.3312, N/A,75.3312,75.3312,75.3312
2020-08-24,74.6401, N/A,74.6401,74.6401,74.6401
2020-08-21,74.7995, N/A,73.7823,75.001,73.7327
2020-08-20,73.7823, N/A,73.7823,73.7823,73.7823
2020-08-19,73.292, N/A,73.292,73.292,73.292
2020-08-18,73.1634, N/A,73.1634,73.1634,73.1634
2020-08-17,73.7015, N/A,73.7015,73.7015,73.7015
2020-08-14,72.8558, N/A,72.9555,73.4779,72.8112
2020-08-13,72.9555, N/A,72.9555,72.9555,72.9555
2020-08-12,73.7116, N/A,73.7116,73.7116,73.7116
2020-08-11,73.1506, N/A,73.1506,73.1506,73.1506
2020-08-10,73.4667, N/A,73.4667,73.4667,73.4667
2020-08-07,73.717, N/A,73.2782,73.9062,73.2782
2020-08-06,73.2782, N/A,73.2782,73.2782,73.2782
2020-08-05,72.8745, N/A,72.8745,72.8745,72.8745
2020-08-04,73.5325, N/A,73.5325,73.5325,73.5325
2020-08-03,73.1149, N/A,73.1149,73.1149,73.1149
2020-07-31,74.4114, N/A,73.1543,74.4947,73.1543
2020-07-30,73.1543, N/A,73.1543,73.1543,73.1543
2020-07-29,72.581, N/A,72.581,72.581,72.581
2020-07-28,72.5804, N/A,72.5804,72.5804,72.5804
2020-07-27,71.565, N/A,71.565,71.565,71.565
2020-07-24,71.729, N/A,71.4585,71.9759,71.3555
2020-07-23,71.4585, N/A,71.4585,71.4585,71.4585
2020-07-22,71.0675, N/A,71.0675,71.0675,71.0675
2020-07-21,70.7443, N/A,70.7443,70.7443,70.7443
2020-07-20,71.3428, N/A,71.3428,71.3428,71.3428
2020-07-17,71.8825, N/A,71.592,71.9887,71.5682
2020-07-16,71.592, N/A,71.592,71.592,71.592
2020-07-15,70.9881, N/A,70.9881,70.9881,70.9881
2020-07-14,70.8703, N/A,70.8703,70.8703,70.8703
2020-07-13,70.9912, N/A,70.9912,70.9912,70.9912
2020-07-10,70.7118, N/A,70.9414,71.42399999999998,70.6644
2020-07-09,70.9414, N/A,70.9414,70.9414,70.9414
2020-07-08,71.1138, N/A,71.1138,71.1138,71.1138
2020-07-07,71.4936, N/A,71.4936,71.4936,71.4936
2020-07-06,71.8276, N/A,71.8276,71.8276,71.8276
2020-07-03,71.3983, N/A,70.5747,71.653,70.3738
2020-07-02,70.3081, N/A,71.1734,71.2,70.2286
2020-07-01,71.1734, N/A,71.1734,71.1734,71.1734
2020-06-30,71.1734, N/A,71.1734,71.1734,71.1734
2020-06-29,69.998, N/A,69.998,69.998,69.998
2020-06-26,69.7955, N/A,69.0183,69.9756,69.0183
2020-06-25,69.0183, N/A,69.0183,69.0183,69.0183
2020-06-24,68.8651, N/A,68.8651,68.8651,68.8651
2020-06-23,68.8651, N/A,68.8651,68.8651,68.8651
2020-06-22,69.1003, N/A,69.1003,69.1003,69.1003
2020-06-19,69.446, N/A,69.8744,69.8744,69.1917
2020-06-18,69.8744, N/A,69.8744,69.8744,69.8744
2020-06-17,69.7446, N/A,69.7446,69.7446,69.7446
2020-06-16,69.6567, N/A,69.6567,69.6567,69.6567
2020-06-15,69.5536, N/A,69.5536,69.5536,69.5536
2020-06-11,70.2013, N/A,70.2013,70.2013,70.2013
2020-06-10,68.4949, N/A,68.4949,68.4949,68.4949
2020-06-09,68.5617, N/A,68.5617,68.5617,68.5617
2020-06-08,68.1966, N/A,68.1966,68.1966,68.1966
2020-06-05,68.686, N/A,69.1601,69.1601,68.2789
2020-06-04,69.2046, N/A,68.6504,69.221,68.6504
2020-06-03,68.6504, N/A,68.6504,68.6504,68.6504
2020-06-02,68.6754, N/A,68.6754,68.6754,68.6754
2020-06-01,69.1249, N/A,69.1249,69.1249,69.1249
2020-05-29,70.1445, N/A,70.4928,70.8375,70.1445
2020-05-28,70.4928, N/A,70.4928,70.4928,70.4928
2020-05-27,71.0038, N/A,71.0038,71.0038,71.0038
2020-05-26,70.7948, N/A,70.7948,70.7948,70.7948
2020-05-25,71.6901, N/A,71.6901,71.6901,71.6901
2020-05-22,71.6123, N/A,70.9631,72.0819,70.9625
