Date, Close/Last, Volume, Open, High, Low
2020-09-14,2.31,142122,2.306,2.399,2.2840000000000003
2020-09-11,2.269,109257,2.314,2.335,2.246
2020-09-10,2.323,131139,2.3819999999999997,2.365,2.305
2020-09-09,2.406,190404,2.367,2.48,2.3280000000000003
2020-09-08,2.4,154718,2.5860000000000003,2.5860000000000003,2.356
2020-09-04,2.588,156627,2.483,2.605,2.431
2020-09-03,2.487,141190,2.489,2.5669999999999997,2.455
2020-09-02,2.4859999999999998,240046,2.516,2.5780000000000003,2.415
2020-09-01,2.5269999999999997,218636,2.628,2.675,2.504
2020-08-31,2.63,193350,2.6289999999999996,2.653,2.497
2020-08-28,2.657,112208,2.71,2.7430000000000003,2.6210000000000004
2020-08-27,2.71,199270,2.5269999999999997,2.715,2.491
2020-08-26,2.461,29663,2.48,2.557,2.398
2020-08-25,2.489,42908,2.5140000000000002,2.552,2.451
2020-08-24,2.513,96397,2.46,2.5540000000000003,2.39
2020-08-21,2.448,83874,2.355,2.468,2.28
2020-08-20,2.352,126659,2.43,2.44,2.345
2020-08-19,2.426,67460,2.417,2.455,2.375
2020-08-18,2.417,99452,2.344,2.465,2.306
2020-08-17,2.339,124356,2.392,2.396,2.302
2020-08-14,2.356,213190,2.191,2.379,2.171
2020-08-13,2.182,144462,2.151,2.205,2.1390000000000002
2020-08-12,2.1519999999999997,89280,2.149,2.165,2.085
2020-08-11,2.171,141067,2.165,2.231,2.135
2020-08-10,2.153,175220,2.2569999999999997,2.275,2.1180000000000003
2020-08-07,2.238,108635,2.153,2.256,2.14
2020-08-06,2.165,125518,2.206,2.2840000000000003,2.136
2020-08-05,2.191,172558,2.178,2.261,2.1630000000000003
2020-08-04,2.193,214776,2.097,2.198,2.056
2020-08-03,2.101,349121,1.859,2.154,1.8519999999999999
2020-07-31,1.7990000000000002,83195,1.835,1.8619999999999999,1.781
2020-07-30,1.829,145920,1.921,1.9280000000000002,1.818
2020-07-29,1.854,2129,1.796,1.893,1.7690000000000001
2020-07-28,1.8,26942,1.7309999999999999,1.8030000000000002,1.719
2020-07-27,1.734,23407,1.796,1.8,1.714
2020-07-24,1.808,66902,1.784,1.818,1.746
2020-07-23,1.785,115856,1.694,1.805,1.6769999999999998
2020-07-22,1.681,60685,1.669,1.6980000000000002,1.6219999999999999
2020-07-21,1.675,116927,1.6440000000000001,1.681,1.6219999999999999
2020-07-20,1.641,116798,1.7,1.7069999999999999,1.605
2020-07-17,1.7180000000000002,68292,1.726,1.75,1.69
2020-07-16,1.723,99456,1.7830000000000001,1.808,1.703
2020-07-15,1.778,85990,1.743,1.7919999999999998,1.7280000000000002
2020-07-14,1.746,10658,1.729,1.7530000000000001,1.735
2020-07-13,1.739,138975,1.785,1.815,1.725
2020-07-10,1.805,104239,1.776,1.835,1.7369999999999999
2020-07-09,1.7790000000000001,159211,1.82,1.891,1.7719999999999998
2020-07-08,1.824,96488,1.879,1.886,1.808
2020-07-07,1.876,186697,1.829,1.9240000000000002,1.829
2020-07-06,1.83,217641,1.7380000000000002,1.864,1.733
2020-07-02,1.75,17198,1.7280000000000002,1.75,1.714
2020-07-01,1.671,133600,1.754,1.758,1.655
2020-06-30,1.751,175227,1.722,1.761,1.712
2020-06-29,1.709,251028,1.567,1.7530000000000001,1.558
2020-06-26,1.495,7150,1.4409999999999998,1.567,1.432
2020-06-25,1.482,50976,1.595,1.598,1.44
2020-06-24,1.597,40991,1.6269999999999998,1.656,1.585
2020-06-23,1.6369999999999998,74247,1.66,1.663,1.614
2020-06-22,1.6640000000000001,106491,1.671,1.712,1.643
2020-06-19,1.669,115150,1.6369999999999998,1.6840000000000002,1.63
2020-06-18,1.6380000000000001,112050,1.6380000000000001,1.661,1.611
2020-06-17,1.6380000000000001,131333,1.6130000000000002,1.6480000000000001,1.6019999999999999
2020-06-16,1.614,150669,1.673,1.685,1.597
2020-06-15,1.669,180051,1.7530000000000001,1.761,1.661
2020-06-12,1.7309999999999999,136593,1.817,1.8219999999999998,1.7269999999999999
2020-06-11,1.8130000000000002,182140,1.787,1.8330000000000002,1.766
2020-06-10,1.78,174288,1.7630000000000001,1.808,1.6740000000000002
2020-06-09,1.767,168844,1.8090000000000002,1.829,1.756
2020-06-08,1.7890000000000001,178341,1.81,1.8159999999999998,1.75
2020-06-05,1.7819999999999998,176950,1.821,1.864,1.777
2020-06-04,1.8219999999999998,104111,1.8090000000000002,1.854,1.795
2020-06-03,1.821,174234,1.774,1.861,1.771
2020-06-02,1.777,131031,1.78,1.801,1.758
2020-06-01,1.774,192447,1.83,1.848,1.742
2020-05-29,1.849,192732,1.819,1.865,1.7630000000000001
2020-05-28,1.827,153065,1.8780000000000001,1.896,1.811
2020-05-27,1.722,2993,1.774,1.815,1.7109999999999999
2020-05-26,1.7930000000000001,35955,1.71,1.8090000000000002,1.692
2020-05-22,1.7309999999999999,50826,1.726,1.76,1.68
2020-05-21,1.71,95441,1.778,1.785,1.692
2020-05-20,1.771,147491,1.804,1.889,1.743
2020-05-19,1.83,210974,1.7690000000000001,1.857,1.7630000000000001
2020-05-18,1.7830000000000001,209826,1.725,1.851,1.702
2020-05-15,1.646,157212,1.675,1.732,1.6340000000000001
2020-05-14,1.681,193408,1.643,1.715,1.61
2020-05-13,1.6159999999999999,229395,1.695,1.7409999999999999,1.595
2020-05-12,1.72,205158,1.847,1.849,1.685
2020-05-11,1.8259999999999998,197224,1.838,1.89,1.8030000000000002
2020-05-08,1.8230000000000002,165785,1.901,1.9269999999999998,1.811
2020-05-07,1.8940000000000001,210938,1.956,1.989,1.886
2020-05-06,1.944,239359,2.0869999999999997,2.1109999999999998,1.929
2020-05-05,2.134,281476,1.9909999999999999,2.162,1.9809999999999999
2020-05-04,1.993,174684,1.9609999999999999,2.006,1.935
2020-05-01,1.89,172039,1.936,2.016,1.8719999999999999
2020-04-30,1.949,160578,1.8780000000000001,1.953,1.825
2020-04-29,1.869,149947,1.949,1.973,1.86
2020-04-28,1.794,3499,1.831,1.923,1.702
2020-04-27,1.819,44267,1.7009999999999998,1.85,1.5930000000000002
2020-04-24,1.746,74367,1.818,1.839,1.702
2020-04-23,1.815,86177,1.91,1.953,1.806
